1865,78,1,mod_proxy.so,78,2,23
1866,11,1,libklo.so,11,1,6
1867,2,1,factoryreset,2,1,1
1868,1,1,ntpd,1,1,1
1869,3,1,hgpio.ko,3,1,1
1870,2,1,au8522.ko,2,1,1
1871,1,1,rt61.o,1,1,1
1872,4,1,xt_addrtype.ko,4,1,2
1873,62,2,libmipsmips64-octeon-linux-gnu-resolv.so,34,1,7
1874,7,1,grive,7,1,4
1875,9,1,captival_portal,9,1,5
1876,58,2,SetTimeZone,39,1,17
1877,2,1,libnuminihelper.so,2,1,2
1878,94,1,libbcc.so,94,1,74
1879,3,1,A93FCB,3,1,1
1880,1,1,293788,1,1,1
1881,3,1,cgi_processor,3,1,2
1882,17,1,nano,17,2,10
1883,158,3,peanut,87,1,20
1884,1,1,samba-const,1,1,1
1885,23,1,libpalsecurity.so,23,1,3
1886,236,3,minidlna,146,4,130
1887,22,1,flock,22,1,1
1888,46,1,whack,46,3,14
1889,1,1,losetup,1,1,1
1890,32,1,pam_userdb.so,32,1,2
1891,2,1,Alpha2.so,2,1,1
1892,6,1,libutility.so,6,1,4
1893,6,2,ath_hal.ko,5,1,6
1894,25,2,libboost_thread.so.1.44.0,13,1,6
1895,35,2,libams-1.1.4-64b-mfr.so,27,1,4
1896,1,1,StreamServer,1,1,1
1897,1,1,libres.so,1,1,1
1898,2,1,libxt_flowMARK.so,2,1,1
1899,12,1,ietadm,12,1,1
1900,25,1,libaed.so,25,1,8
1901,8,1,res_stasis_answer.so,8,1,4
1902,24,11,liblsqlquery.so.0,7,1,6
1903,1,1,athdiag,1,1,1
1904,22,1,libgcastv2_base.so,22,1,6
1905,49,1,libgeofence.so,49,1,17
1906,1,1,xt_geoip.ko,1,1,1
1907,2,1,libste_dec_mpeg2.so,2,1,1
1908,2,1,vmcc,2,1,1
1909,24,2,libfontconfig.so.1,23,1,8
1910,52,1,libos.so,52,1,15
1911,386,5,ping,231,7,58
1912,89,1,start-stop-daemon,89,1,2
1913,19,1,ippool,19,1,12
1914,5,1,slattach,5,1,1
1915,2,1,libdiag.so,2,1,2
1916,48,1,libloc_ext.so,48,1,10
1917,1,1,test_shmoo,1,1,1
1918,1990,20,smbd,671,11,640
1919,23,1,sg_inq,23,1,6
1920,3,1,pppob,3,1,1
1921,2,1,libbassapp.so,2,1,1
1922,9,1,libxldpbrothers.so,9,1,2
1923,1,1,dlink_logd,1,1,1
1924,430,7,libshared.so,388,9,299
1925,5,1,libgeofence.so,5,1,1
1926,6,1,usbcore.o,6,2,4
1927,2,1,usb-libusual.ko,2,1,2
1928,28,1,libOSProvider.so.1,28,1,4
1929,1,1,recEvent,1,1,1
1930,6,1,libasn1cper.so,6,1,3
1931,7,2,ath_hal.ko,6,1,5
1932,3,1,trm290.ko,3,1,2
1933,62,1,klite.ko,62,1,23
1934,6,1,rsync_conf,6,1,4
1935,2,1,tcm_loop.ko,2,1,1
1936,35,1,libbundlewrapper.so,35,1,12
1937,12,6,libchromatix_imx214_liteon_liveshot.so,2,1,6
1938,14,1,nf_nat_ipsec.ko,14,1,2
1939,3,1,cvtpsi,3,1,2
1940,15,1,jimsh,15,1,2
1941,38,1,libsqlite3.so.0,38,1,2
1942,16,1,app_macro.so,16,1,10
1943,2,1,myftm,2,1,1
1944,133,1,olsrd_secure.so.0.6,133,1,22
1945,21,1,libutilrilmtk.so,21,1,4
1946,68,5,app_default,16,1,33
1947,3,1,aic7xxx.ko,3,1,2
1948,2,1,wpa_cli,2,1,1
1949,27,1,offl_chk,27,1,2
1950,3,1,syslogd,3,1,3
1951,53,1,libDiracAPI_SHARED.so,53,1,7
1952,3,1,param.cgi,3,1,3
1953,107,1,diag.o,107,1,9
1954,2,1,rgmii.ko,2,1,1
1955,13,1,sysctl,13,1,1
1956,8,1,ipod,8,1,4
1957,25,2,libboost_date_time.so.1.44.0,13,1,6
1958,4,1,libslp.so.1.0.1,4,1,2
1959,3,1,amd8111e.ko,3,1,2
1960,2,1,mm-qcamera-app,2,1,1
1961,36,1,gpsone_daemon,36,1,5
1962,83,1,displayAel,83,1,20
1963,2,2,libipt_NFP.so,1,1,2
1964,3,1,libbmdshared.so,3,1,1
1965,20,1,mcu_upgrade,20,1,8
1966,150,1,xl2tpd,150,1,23
1967,3,1,s2io.ko,3,1,2
1968,6,2,E2839B,3,1,2
1969,22,1,sch_ubicom_streamengine.ko,22,1,8
1970,24,2,rss_perform,12,1,4
1971,1,1,plcd,1,1,1
1972,195,1,sunrpc.ko,195,6,28
1973,9,1,fatfsck,9,1,1
1974,38,1,usbmon.ko,38,5,12
1975,36,1,isnsc,36,1,4
1976,2,1,iw,2,1,1
1977,24,1,libglib-1.2.so.0.0.10,24,1,1
1978,27,1,ext4_resize,27,1,7
1979,25,1,x3c8021x,25,1,5
1980,3,1,netxen_nic.ko,3,1,2
1981,303,1,wys_pg2.ko,303,1,63
1982,138,1,rc,138,1,138
1983,1,1,4A7115,1,1,1
1984,4,4,E0970,1,1,2
1985,21,1,lib3a.so,21,1,8
1986,25,1,libbtcusttable.so,25,1,8
1987,23,1,etherwake,23,2,5
1988,1,1,libmount.so.1.1.0,1,1,1
1989,3,1,ipr.ko,3,1,2
1990,5,4,4063F0,2,1,1
1991,24,1,libcameraface.so,24,1,10
1992,34,4,djpeg,26,2,12
1993,7,1,ocf.ko,7,1,4
1994,2,2,ipset,1,1,2
1995,1,1,tifftopnm,1,1,1
1996,2,2,36CE6C,1,1,1
1997,19,1,hostscan,19,1,12
1998,91,1,traffic_meter,91,1,28
1999,5,1,nandwrite,5,1,1
2000,1,1,DED62,1,1,1
2001,1,1,gpsflash,1,1,1
2002,2,1,libualutil.so,2,1,1
2003,8,1,res_sorcery_config.so,8,1,4
2004,1,1,eglsubAndroid.so,1,1,1
2005,108,1,udpxy,108,1,3
2006,8,1,kmodloader,8,2,2
2007,3,1,akmd,3,1,2
2008,20,1,libmnl.so.0.1.0,20,3,2
2009,7,1,test_nvrcmd,7,1,2
2010,271,9,libiconv.so.2,58,5,124
2011,2,1,at_port_controller,2,1,1
2012,2,1,bcm4329.ko,2,1,1
2013,25,1,usb_disk,25,1,15
2014,4,1,libcamera_client_mtk.so,4,1,2
2015,11,1,kernel_debug.ko,11,1,1
2016,5,1,app_waitforsilence.so,5,1,3
2017,1,1,udevcontrol,1,1,1
2018,1,1,libavcodec.so.51,1,1,1
2019,29,1,cfdisk,29,4,5
2020,15,1,wt6703f,15,1,1
2021,4,1,ipt_SPAP.ko,4,1,3
2022,25,1,napt66.ko,25,1,7
2023,20,1,libmmi.so,20,1,5
2024,28,1,uhci-hcd.ko,28,3,4
2025,1,1,ppp_mppe.ko,1,1,1
2026,9,1,easyconf,9,1,2
2027,1,1,tud,1,1,1
2028,2,1,mxl5005s.ko,2,1,1
2029,13,1,ath_hal.ko,13,1,5
2030,9,1,dcs.ko,9,1,1
2031,147,1,libnvram.so,147,1,147
2032,2,1,wil6210.ko,2,1,2
2033,3,1,switchbsp.ko,3,1,3
2034,4,1,libGLES_mali.so,4,1,1
2035,2,1,libGLESv1_CM_mali.so,2,1,1
2036,77,1,updatedd,77,2,13
2037,6,1,mmc_test.ko,6,1,6
2038,1,1,libmaprender3.so,1,1,1
2039,8,1,MmsService.odex,8,1,8
2040,4,1,libdropnas.so,4,1,3
2041,2,1,omci,2,1,2
2042,29,2,libcam.utils.so,25,1,22
2043,3,1,hi3516_sio.ko,3,1,1
2044,36,7,libpanoglviewer.so,8,1,7
2045,1,1,DM,1,1,1
2046,36,1,lowi-server,36,1,10
2047,2,1,libipt_STUN.so,2,1,2
2048,13,4,libvprotocal.so,5,1,4
2049,18,1,libdrmclearkeyplugin.so,18,1,5
2050,2,1,libClearMotionFW.so,2,1,1
2051,2,1,libtpm.so,2,1,2
2052,1,1,libhcgi.so,1,1,1
2053,18,6,ethoc.ko,3,1,12
2054,39,1,mkfs.jffs2,39,1,5
2055,16,4,rlm_pap-2.2.7.so,13,1,11
2056,1,1,libmthread.so,1,1,1
2057,56,1,jffs2.o,56,1,3
2058,148,2,libstagefright_soft_aacdec.so,127,1,116
2059,2,2,signalc,1,1,2
2060,8,1,Updater.odex,8,1,8
2061,43,1,lib-imscamera.so,43,1,14
2062,273,14,libxml2.so,64,7,62
2063,6,1,snmpusm,6,1,5
2064,44,1,as,44,1,2
2065,5,1,scsi_transport_spi.ko,5,2,4
2066,5,1,app_alarmreceiver.so,5,1,3
2067,10,1,arpgateway,10,1,2
2068,6,2,libNimsWrap.so,4,1,2
2069,2,1,downloader,2,1,1
2070,53,1,tdb,53,1,10
2071,12,1,microlog4android.odex,12,1,12
2072,11,1,libsysfs.so.2,11,1,6
2073,1,1,libahci.ko,1,1,1
2074,4,2,libste_enc_amrwb.so,2,1,2
2075,18,1,libvixl.so,18,1,5
2076,164,3,libOmxEvrcEnc.so,60,1,34
2077,10,1,libprmediadrmplugin_customer.so,10,1,5
2078,5,1,telnetd,5,1,1
2079,53,1,dhcpConfig,53,1,18
2080,6,2,A4CFAC,3,1,2
2081,4,1,AutoWhiteBalance.ko,4,1,1
2082,58,2,nvram,36,1,6
2083,47,2,libsw3box.so,33,1,27
2084,121,1,registrar.so,121,1,25
2085,3,1,i2c-simtec.ko,3,1,2
2086,3,1,cxgb.ko,3,1,2
2087,4,2,SecureSampleAuthService.odex,2,1,4
2088,61,1,mm-venc-omx-test720p,61,1,14
2089,1,1,mplayer,1,1,1
2090,50,2,libgssapi_krb5.so.2.2,45,1,17
2091,2,1,pppdump,2,2,2
2092,2,1,libdm-systemaccess.so,2,1,1
2093,2,1,vmlinux-stripped,2,1,2
2094,3,1,aic79xx.ko,3,1,2
2095,14,1,libvpn.so,14,1,3
2096,3,1,libpbmlib_fusion.so,3,1,1
2097,4,1,libllvm-glnext.so,4,1,2
2098,1,1,libom.so,1,1,1
2099,6,1,libextpbap.so,6,1,2
2100,7,1,multiWAN,7,1,3
2101,14,1,ov780,14,1,1
2102,2,1,httpd,2,1,2
2103,4,1,libelogjni.so,4,1,1
2104,2,1,libAdobeReader.so,2,1,1
2105,9,1,libasfextractor.so,9,1,3
2106,13,1,libmtk_vt_service.so,13,1,3
2107,121,1,dbtext.so,121,1,26
2108,19,1,ifx_ppa_api_proc.ko,19,2,4
2109,2,1,libmode10_alpha.so,2,1,2
2110,23,2,libmipsmips64-octeon-linux-gnu-ckrplugin.so,15,1,4
2111,24,1,jffs2.o,24,1,2
2112,4,1,libpal_match.so,4,1,1
2113,9,1,mtkGD,9,1,3
2114,16,1,igd_nat_app,16,1,12
2115,14,1,ar2313.ko,14,1,1
2116,48,1,mactelnet,48,1,5
2117,10,1,hotplug,10,1,8
2118,155,1,openl2tpd,155,3,86
2119,13,1,libhotknot.so,13,1,5
2120,26,2,unsquashfs,18,2,6
2121,25,1,libatvctrlservice.so,25,1,6
2122,3,1,dw_dmac.ko,3,1,2
2123,2,1,pttSocketApp,2,1,2
2124,25,1,libbluetoothem_mtk.so,25,1,8
2125,17,1,showslab,17,1,9
2126,10,2,tracepath6,5,1,2
2127,8,1,tssa,8,1,4
2128,6,1,redis-server,6,2,5
2129,7,1,xhci-hcd.ko,7,1,2
2130,2,1,target_core_iblock.ko,2,1,1
2131,4,1,libpagecurl.so,4,1,3
2132,61,1,libcupsmime.so.1,61,1,4
2133,91,1,acltd,91,5,2
2134,1,1,cfg80211.ko,1,1,1
2135,3,1,linux-bcm-net.ko,3,1,1
2136,1,1,tw_2815.ko,1,1,1
2137,6,1,ixp400.o,6,1,1
2138,5,1,fsck.ext2,5,1,2
2139,3,1,usbip.ko,3,1,3
2140,94,1,libkeystore_binder.so,94,1,14
2141,3,1,gdth.ko,3,1,2
2142,22,1,libvoicerecognition_jni.so,22,1,7
2143,5,1,libunbound.so.2.3.6,5,1,3
2144,1,1,nandwrite,1,1,1
2145,34,2,cavEZ.ko,33,1,12
2146,1,1,et.ko,1,1,1
2147,181,13,datacentertunnel.so,23,1,115
2148,36,2,libxdslctl.so,33,2,8
2149,5,1,libpdfviewer.so,5,1,1
2150,6,1,mm-vidc-omx-test,6,1,2
2151,2,1,voip,2,1,2
2152,129,1,libsonivox.so,129,1,36
2153,2,1,ectun,2,1,2
2154,5,1,my_cgi.cgi,5,2,5
2155,2,1,libvoAndroid.so,2,1,2
2156,51,1,gdbserver,51,3,11
2157,23,1,libextbpp.so,23,1,5
2158,22,1,libpegrepository.so.1,22,1,4
2159,5,1,libmsgreader.so.2.2.0.0,5,1,1
2160,2,1,adm6996.ko,2,1,1
2161,13,1,sensors.default.so,13,1,6
2162,177,1,ath_dfs.ko,177,4,76
2163,27,1,updatePersist,27,1,3
2164,23,1,libxmnvitemJni.so,23,1,4
2165,62,1,loggingd,62,1,17
2166,8,1,udptest,8,1,4
2167,2,1,atci_service,2,1,2
2168,3,1,hi3516_ai.ko,3,1,1
2169,3,1,skge.ko,3,1,2
2170,129,1,libmedia_jni.so,129,1,46
2171,7,1,apicli,7,1,1
2172,5,2,ieee802dot11_traps.so,3,1,2
2173,22,2,xl2tpd-control,20,1,3
2174,13,1,libtorrent-rasterbar.so.6.0.0,13,1,4
2175,2,1,libomx-dts.so,2,1,1
2176,89,1,parser.so,89,6,6
2177,28,2,libar9300.so,26,1,6
2178,26,1,libfield.so,26,1,4
2179,2,1,libste_dec_h264.so,2,1,1
2180,20,1,libtag_c.so.0.0.0,20,1,5
2181,181,1,mkdosfs,181,3,5
2182,7,1,ipkg,7,1,1
2183,5,1,libaudioamp.so,5,1,3
2184,9,1,wl_cnd,9,1,7
2185,3,1,libmmfactoryutil.so,3,1,2
2186,29,3,tor-gencert,10,1,23
2187,47,1,input_uvc.so,47,4,3
2188,25,1,fan_control,25,1,6
2189,91,1,switch-robo.o,91,1,6
2190,24,1,file,24,1,1
2191,5,1,videocap_tester,5,1,2
2192,6,1,libmtkbtextadp.so,6,1,2
2193,38,1,librpmb.so,38,1,13
2194,4,1,libOMX.hantro.81x0.video.decoder.so,4,1,1
2195,21,1,mm-qcamera-testsuite-client,21,1,5
2196,84,3,libevtlog.so,28,2,5
2197,10,1,servicemanager,10,1,4
2198,1,1,244283,1,1,1
2199,33,1,mem_rw,33,1,8
2200,4,1,libtopo.so,4,1,1
2201,24,1,libmmQTA.so,24,1,6
2202,1451,11,libssl.so.0.9.8,461,19,251
2203,1,1,libnetpbm.so.10.35,1,1,1
2204,24,1,tcpd,24,1,1
2205,4,1,qmi_simple_ril_test,4,1,1
2206,83,1,isnsc,83,1,20
2207,2,1,Baidu_Location.odex,2,1,2
2208,1,1,mpdecision,1,1,1
2209,8,1,libflv.so,8,1,2
2210,1,1,php-cgi,1,1,1
2211,6,1,snmptable,6,1,5
2212,2,1,wifi_core.ko,2,1,2
2213,5,1,videocap_tester,5,1,2
2214,7,1,playback_server,7,1,4
2215,7,1,libBasicUsageEnvironment.so,7,1,2
2216,1,1,bw_forward.ko,1,1,1
2217,89,2,libflash.so,69,1,22
2218,1,1,libmmgesture-bus2.so,1,1,1
2219,116,1,libxiaomiplayerwrapper.so,116,1,24
2220,5,1,xt_TPROXY.ko,5,1,1
2221,3,1,binascii.cpython-34m.so,3,1,1
2222,9,1,libSampleInstanceQueryProvider.so.1,9,1,1
2223,1,1,gpspipe,1,1,1
2224,2,1,tda1004x.ko,2,1,1
2225,63,1,taskset,63,4,4
2226,4,1,p0f,4,1,1
2227,1,1,libwrapper.so,1,1,1
2228,45,3,upnp_igdctrl,35,1,26
2229,60,1,ssl.so,60,3,9
2230,50,1,account,50,1,12
2231,6,1,libextopp_jni.so,6,1,1
2232,83,1,libIndicationProviders.so.1,83,1,20
2233,12,1,volley.odex,12,1,12
2234,1,1,liboemcamera.so,1,1,1
2235,11,2,array.so,8,2,3
2236,126,1,libui.so,126,1,38
2237,3,1,ip_rate.ko,3,1,2
2238,2,1,psccd,2,1,1
2239,2,1,daq_pcap.so,2,1,2
2240,10,1,touch_link_app,10,1,8
2241,8,1,garp.ko,8,1,2
2242,20,10,flash_test,2,1,10
2243,9,1,chan_sip.so,9,1,5
2244,33,1,cavTest.ko,33,1,10
2245,3,1,BrcmNfcHwTest,3,1,1
2246,37,1,igmp,37,4,5
2247,2,1,landap,2,1,2
2248,3,1,librmcdfs.so,3,1,1
2249,3,1,atiixp.ko,3,1,2
2250,36,1,libnmob_newaudio.so,36,1,2
2251,33,1,flash,33,2,3
2252,83,1,iblade.elf,83,1,13
2253,190,8,libmipsmips64-octeon-linux-gnu-auth.so,27,1,23
2254,6,1,Mipub.odex,6,1,6
2255,3,3,libpbpinyin.so,1,1,3
2256,14,1,libstagefright_hdcp.so,14,1,5
2257,2,1,portmap,2,1,1
2258,1,1,sound7x30,1,1,1
2259,88,1,fw3,88,5,11
2260,4,1,autoscene,4,1,1
2261,3,1,sunhme.ko,3,1,2
2262,186,1,noip2,186,3,53
2263,3,1,_ctypes_test.cpython-34m.so,3,1,1
2264,156,13,fghack,12,1,13
2265,10,1,libcrypto++.so.8.0.0,10,1,1
2266,8,1,res_ari_model.so,8,1,4
2267,73,3,libdnet.so.1,53,1,4
2268,1,1,libphy.ko,1,1,1
2269,3,1,_json.cpython-34m.so,3,1,1
2270,20,1,rtk_cmd,20,3,5
2271,1,1,fsutil,1,1,1
2272,4,2,libgnutls.so.26,3,2,2
2273,16,1,requestsync.odex,16,1,16
2274,13,1,libcam_utils.so,13,1,9
2275,7,1,libvorbisenc.so.2.0.10,7,1,1
2276,1,1,4197E0,1,1,1
2277,2,1,libisimessage.so,2,1,1
2278,81,15,isdbtmmtest,34,1,20
2279,6,1,hcidump,6,1,2
2280,37,5,camera.msm8974.so,14,1,13
2281,20,1,libem_sensor_jni.so,20,1,6
2282,8,1,wifidog,8,1,3
2283,3,1,s2io.ko,3,1,2
2284,1,1,squashfs.ko,1,1,1
2285,2,1,libste_mdrc.so,2,1,1
2286,16,1,javax.obex.odex,16,1,16
2287,4,1,tx99tool,4,1,1
2288,6,1,system_manager,6,2,6
2289,14,1,sg.ko,14,1,3
2290,1,1,gmac.ko,1,1,1
2291,16,1,igd_smart_qos_app,16,1,12
2292,3,1,r8169.ko,3,1,2
2293,14,1,libscve_stub.so,14,1,2
2294,5,1,octeon-usb-host.ko,5,1,4
2295,68,1,libconfigdb.so,68,1,15
2296,10,1,cryptodev.ko,10,1,4
2297,1,1,mt9d131.ko,1,1,1
2298,43,3,libfastcvopt.so,35,1,9
2299,3,1,librmdetector.so,3,1,1
2300,2,1,secure_camera_sample_client,2,1,1
2301,6,1,libextopp.so,6,1,3
2302,21,1,sierra_net.ko,21,3,12
2303,5,1,venc_receiver,5,1,2
2304,14,1,libwifi.so,14,1,7
2305,3,1,ieth.ko,3,1,3
2306,3,1,smc91c92_cs.ko,3,1,2
2307,327,3,fuse.ko,324,11,96
2308,107,1,cgibin,107,1,67
2309,14,1,ip_gre.ko,14,2,5
2310,20,1,apkg,20,1,4
2311,9,1,arm_real_server,9,1,4
2312,27,3,video_file_manager,9,1,10
2313,4,1,audio.primary.lc1860.so,4,1,1
2314,22,1,blockdev,22,1,1
2315,5,1,app_parkandannounce.so,5,1,3
2316,635,2,usb-storage.ko,634,14,150
2317,1,1,ipt_spiadvDoS.ko,1,1,1
2318,5,1,hcitool,5,1,1
2319,3,1,dm-mirror.ko,3,1,2
2320,121,1,libext4_utils.so,121,1,32
2321,113,2,usb_cfg,58,1,49
2322,9,1,libdpframework_os.so,9,1,3
2323,1,1,libbb.so,1,1,1
2324,2,1,libmmcamera_isp_chroma_suppress40.so,2,1,1
2325,1,1,g_serial.ko,1,1,1
2326,80,6,mpstat,31,3,78
2327,3,1,lm93.ko,3,1,2
2328,1,1,gsp_updater,1,1,1
2329,126,1,libutils.so,126,1,30
2330,16,1,libsupport_reflect.so,16,1,2
2331,1,1,16C96B,1,1,1
2332,3,3,test_stream,1,1,3
2333,2,1,usbip_common_mod.ko,2,1,2
2334,11,1,rtspd,11,1,6
2335,1,1,server_event.cgi,1,1,1
2336,32,1,libcms_util.so,32,2,15
2337,83,1,libfwload.so,83,1,6
2338,5,1,boa,5,2,5
2339,3,1,pyexpat.cpython-34m.so,3,1,1
2340,190,4,libavahi-common.so.3.5.3,66,3,67
2341,3,1,librmdetector3api.so,3,1,1
2342,298,1,n_hdlc.ko,298,2,47
2343,17,3,nvr_main,9,1,6
2344,4,1,ctest,4,1,2
2345,1,1,ambarella_crypto.ko,1,1,1
2346,1,1,ssi,1,1,1
2347,2,1,libmode10_wallpapers.so,2,1,2
2348,46,1,ath_hal.ko,46,1,17
2349,46,1,pure-uploadscript,46,3,1
2350,27,1,httpd,27,1,17
2351,14,1,libt2tmanager.so,14,1,2
2352,3,1,dm-mod.ko,3,1,2
2353,16,1,ralinkConfig,16,1,5
2354,6,1,xdivert.odex,6,1,6
2355,105,1,auth_db.so,105,1,23
2356,39,1,libantradio.so,39,1,6
2357,3,1,igd_wisp_app,3,1,2
2358,8,1,libnvoice.so,8,1,2
2359,4,1,ookla,4,1,1
2360,4,1,libPQjni.so,4,1,2
2361,97,1,libstagefright_chromium_http.so,97,1,26
2362,14,1,libwl_server_socket.so,14,1,2
2363,2,1,libmalmte.so,2,1,1
2364,2,1,libswscale.so.3.1.101,2,1,2
2365,19,1,ide-core.ko,19,1,2
2366,9,1,DxDrmServerIpc,9,1,2
2367,36,1,libfilterpack_facedetect.so,36,1,9
2368,1,1,7426B,1,1,1
2369,47,1,libdigestmd5.so.2.0.23,47,4,15
2370,2,1,Stk1.odex,2,1,2
2371,1,1,libmib.so.0,1,1,1
2372,100,4,potval,25,1,5
2373,1,1,http_status_proxy.ko,1,1,1
2374,2,1,audio.primary.default.so,2,1,2
2375,4,1,callme,4,1,2
2376,14,1,libvendorconn.so,14,1,7
2377,67,3,usb,61,2,6
2378,6,1,libaudio.a2dp.default.so,6,1,2
2379,11,1,res_agi.so,11,1,7
2380,23,2,libengmodjni.so,19,1,6
2381,25,1,leafnetadmin,25,1,4
2382,16,1,wm.odex,16,1,16
2383,20,1,libnvram_sec.so,20,1,4
2384,38,2,libpegauthentication.so.1,22,1,7
2385,29,1,gpasswd,29,1,10
2386,57,1,libsf_ssh_preproc.so.0.0.0,57,2,6
2387,11,1,libframesequence.so,11,1,2
2388,5,1,hcitool,5,2,3
2389,3,1,input-polldev.ko,3,1,2
2390,19,1,libuserland.so,19,1,15
2391,17,1,libcam.device1.so,17,1,12
2392,1,1,sch_codel.ko,1,1,1
2393,12,1,bpalogin,12,1,1
2394,4,1,sysinfod,4,1,2
2395,1,1,ledserver,1,1,1
2396,44,1,cryptsetup,44,2,11
2397,4,1,libswresample.so.0.15.100,4,1,1
2398,1,1,4518F0,1,1,1
2399,3,1,hi3516_rc.ko,3,1,1
2400,3,1,BusLogic.ko,3,1,2
2401,3,1,rg_bridge.o,3,1,3
2402,20,1,ip_account.ko,20,1,5
2403,21,3,libGLESv1_CM_tegra.so,8,1,5
2404,4,1,lc-elog,4,1,2
2405,6,1,data_backup,6,1,5
2406,1,1,block,1,1,1
2407,4,1,goku_udc.ko,4,1,2
2408,3,1,ip_nat_proto_esp_m.o,3,1,1
2409,16,1,svc.odex,16,1,16
2410,1,1,ambad.ko,1,1,1
2411,4,1,ixp400_eth.ko,4,1,2
2412,7,7,1DB668,1,1,6
2413,50,5,libcryptsetup.so.4.0.0,22,2,14
2414,83,1,dex2oat,83,1,16
2415,3,1,hi3516_vda.ko,3,1,1
2416,217,4,tcpdump,186,7,46
2417,44,2,libdrm1.so,35,1,16
2418,124,1,libmiui_chromium_support.so,124,1,23
2419,69,6,hcheck.mdt,16,1,9
2420,66,1,libmm-abl.so,66,1,17
2421,25,1,new_credential,25,1,5
2422,62,2,libmipsmips64-octeon-linux-gnu-adaptos.so,34,1,10
2423,9,1,des_generic.ko,9,1,5
2424,83,1,libpegprovider.so.1,83,1,20
2425,202,6,libavahi-core.so.7.0.2,66,3,78
2426,1,1,amba_debug,1,1,1
2427,2,1,fapctl,2,1,1
2428,32,3,httpd,19,4,27
2429,5,1,libnvwsi.so,5,1,1
2430,2,1,upnpdd,2,1,1
2431,259,1,rc,259,1,200
2432,32,1,libubacktrace-0.9.33.2.so,32,1,2
2433,69,1,restore_config.cgi,69,1,17
2434,2,1,pentax.so,2,1,1
2435,61,1,hci_qcomm_init,61,1,15
2436,10,1,audio.a2dp.default.so,10,1,4
2437,2,1,switchdrvr,2,1,2
2438,3,1,defxx.ko,3,1,2
2439,1,1,huaweiAktBbo,1,1,1
2440,50,1,app_mgr.cgi,50,1,21
2441,1,1,libnetqinantivirus.so,1,1,1
2442,3,1,drvhlpr,3,1,1
2443,396,6,setkey,169,3,48
2444,51,1,libOmxAacDec.so,51,1,10
2445,56,1,upnp,56,1,29
2446,3,1,flashled,3,1,2
2447,120,1,libhttpserver.so,120,1,19
2448,38,1,libmmiipstreammmihttp.so,38,1,7
2449,15,1,webproc,15,1,9
2450,3,1,f71805f.ko,3,1,2
2451,5,1,camera.tegra.so,5,1,5
2452,33,1,sysautoupgrade,33,1,4
2453,16,1,app_voicemail.so,16,1,10
2454,6,2,libcupsmime.so.1,3,1,3
2455,11,1,codec_gsm.so,11,1,7
2456,8,1,strop.so,8,1,2
2457,1,1,pekcmd,1,1,1
2458,3,1,ecmh,3,1,1
2459,89,1,devfsd,89,1,2
2460,4,1,gralloc.mt6795.so,4,1,2
2461,4,1,hid-logitech-dj.ko,4,1,4
2462,1,1,nvp1104.ko,1,1,1
2463,6,1,memsicd,6,1,2
2464,4,1,libcam.watermark.so,4,1,2
2465,6,1,flashmgr,6,1,2
2466,1,1,check_prereq,1,1,1
2467,3,1,xrpc,3,1,1
2468,97,1,loop.ko,97,3,9
2469,2,1,onvifd,2,1,2
2470,4,1,ftdi_sio.ko,4,1,2
2471,23,2,libmhash.so.2.0.1,22,1,6
2472,2,1,libSync.so,2,1,1
2473,2,1,get_3g_status,2,1,1
2474,11,1,libcms_cli.so,11,1,1
2475,76,1,fusermount,76,2,11
2476,3,1,alx.ko,3,1,2
2477,18,1,audioloopback,18,1,1
2478,5,1,climax_hostSW,5,1,1
2479,23,1,bzip2recover,23,2,2
2480,3,1,btrfs.ko,3,1,2
2481,7,1,irrc.ko,7,1,2
2482,8,2,mtk_stp_gps.ko,6,1,5
2483,238,5,libavutil.so,120,5,74
2484,10,1,ubicom_streamengine_classifier_bittorrent.ko,10,1,2
2485,109,2,nls_cp950.ko,106,2,10
2486,3,1,mtk_fm_drv.ko,3,1,2
2487,2,1,ipt_spiadvDoS.o,2,1,1
2488,3,1,librmmp4api.so,3,1,1
2489,167,6,libGLESv2.so,129,1,31
2490,2,1,telephony-common.jar.jex,2,1,1
2491,201,4,libmenu.so.5.9,106,9,35
2492,22,1,libpegmanagedclient.so.1,22,1,4
2493,20,2,ntgrddns,12,1,7
2494,1,1,cm_pc,1,1,1
2495,83,1,libpeggetoopt.so.1,83,1,20
2496,4,1,libcameracustom.so,4,1,4
2497,217,6,libglib-2.0.so.0.600.1,91,8,30
2498,26,1,libscve.so,26,1,7
2499,61,1,mod_ssi.so,61,2,23
2500,12,1,rss_daemon,12,1,2
2501,2,1,libomxil-bellagio.so,2,1,1
2502,72,1,locale,72,1,8
2503,77,1,input-core.ko,77,6,9
2504,43,1,libmmwfdsrcinterface.so,43,1,9
2505,2,1,secondary-framework.jar.jex,2,1,1
2506,5,1,libpphwr.so,5,1,2
2507,6,1,libextpbap_jni.so,6,1,2
2508,16,1,atalkd,16,1,5
2509,1,1,cns3xxx_wdt.ko,1,1,1
2510,36,1,dun-server,36,1,5
2511,3,1,ddpd,3,1,3
2512,4,1,libems_muxapi_te.so,4,1,1
2513,3,2,2FD8D2,2,1,2
2514,27,1,dsk_mgr.cgi,27,1,12
2515,18,1,libmm-disp-apis.so,18,1,8
